rowid,sampid,Lat,Long,Link (URL),Hyperlink,Language,Reference Type,Authors (separate with//),study_year,Journal,Volume,Issue,Pages,study_country,study_continent,authorid,affiliation_country,affiliation_continent,uniqueauthor,lead_author
316,1,19.416469,-102.13122,https://scholar.google.co.uk/scholar?hl=en&as_sdt=0%2C5&q=Pinus+pseudostrobus+Lindl.+induced+regeneration+under+different+canopy+densities+and+site+conditioning&btnG=,https://scholar.google.co.uk/scholar?hl=en&as_sdt=0%2C5&q=Pinus+pseudostrobus+Lindl.+induced+regeneration+under+different+canopy+densities+and+site+conditioning&btnG=,Spanish,Journal article,Bello-Gonz?lez M. A. // Segura-Warnholtz G. // Tinoco- Espinosa M. E. // Lara Ch?vez M. B. N.  //?Salgado-Garciglia R.?,2015,Revista mexicana de ciencias forestales,6,29,74-93,Mexico,Latin America & Caribbean,3,Mexico,Latin America & Caribbean,1 3,0
317,1,19.416469,-102.13122,https://scholar.google.co.uk/scholar?hl=en&as_sdt=0%2C5&q=Pinus+pseudostrobus+Lindl.+induced+regeneration+under+different+canopy+densities+and+site+conditioning&btnG=,https://scholar.google.co.uk/scholar?hl=en&as_sdt=0%2C5&q=Pinus+pseudostrobus+Lindl.+induced+regeneration+under+different+canopy+densities+and+site+conditioning&btnG=,Spanish,Journal article,Bello-Gonz?lez M. A. // Segura-Warnholtz G. // Tinoco- Espinosa M. E. // Lara Ch?vez M. B. N.  //?Salgado-Garciglia R.?,2015,Revista mexicana de ciencias forestales,6,29,74-94,Mexico,Latin America & Caribbean,4,Mexico,Latin America & Caribbean,1 4,0
318,1,19.416469,-102.13122,https://scholar.google.co.uk/scholar?hl=en&as_sdt=0%2C5&q=Pinus+pseudostrobus+Lindl.+induced+regeneration+under+different+canopy+densities+and+site+conditioning&btnG=,https://scholar.google.co.uk/scholar?hl=en&as_sdt=0%2C5&q=Pinus+pseudostrobus+Lindl.+induced+regeneration+under+different+canopy+densities+and+site+conditioning&btnG=,Spanish,Journal article,Bello-Gonz?lez M. A. // Segura-Warnholtz G. // Tinoco- Espinosa M. E. // Lara Ch?vez M. B. N.  //?Salgado-Garciglia R.?,2015,Revista mexicana de ciencias forestales,6,29,74-95,Mexico,Latin America & Caribbean,5,Mexico,Latin America & Caribbean,1 5,1
319,77,18.37,-98.62,https://www.scielo.sa.cr/scielo.php?pid=s0034-77442009000100023&script=sci_arttext,https://www.scielo.sa.cr/scielo.php?pid=s0034-77442009000100023&script=sci_arttext,Spanish,,Ceccon E. & Hern??ndez P.,2009,Revista de Biologia Tropical,,,,Mexico,Latin America & Caribbean,1,Mexico,Latin America & Caribbean,77 1,1
320,77,18.37,-98.62,https://www.scielo.sa.cr/scielo.php?pid=s0034-77442009000100023&script=sci_arttext,https://www.scielo.sa.cr/scielo.php?pid=s0034-77442009000100023&script=sci_arttext,Spanish,,Ceccon E. & Hern??ndez P.,2009,Revista de Biologia Tropical,,,,Mexico,Latin America & Caribbean,2,Mexico,Latin America & Caribbean,77 2,1
321,49,-25.321667,-49.159722,http://revistas.ufpr.br/floresta/article/view/13720/9242,http://revistas.ufpr.br/floresta/article/view/13720/9242,Portuguese,Journal article,"Costa,E.R.O.//Rizzi,N.E.//da Silva,E.D.//Maeda,S.//Lavaroni,O.J.
",2009,Floresta,39,1,1åé10ì˙,Brazil,Latin America & Caribbean,1,Brazil,Latin America & Caribbean,49 1,1
322,49,-25.321667,-49.159722,http://revistas.ufpr.br/floresta/article/view/13720/9243,http://revistas.ufpr.br/floresta/article/view/13720/9243,Portuguese,Journal article,"Costa,E.R.O.//Rizzi,N.E.//da Silva,E.D.//Maeda,S.//Lavaroni,O.J.
",2009,Floresta,39,1,1åé10ì˙,Brazil,Latin America & Caribbean,2,Brazil,Latin America & Caribbean,49 2,0
323,49,-25.321667,-49.159722,http://revistas.ufpr.br/floresta/article/view/13720/9244,http://revistas.ufpr.br/floresta/article/view/13720/9244,Portuguese,Journal article,"Costa,E.R.O.//Rizzi,N.E.//da Silva,E.D.//Maeda,S.//Lavaroni,O.J.
",2009,Floresta,39,1,1åé10ì˙,Brazil,Latin America & Caribbean,3,Brazil,Latin America & Caribbean,49 3,0
324,49,-25.321667,-49.159722,http://revistas.ufpr.br/floresta/article/view/13720/9245,http://revistas.ufpr.br/floresta/article/view/13720/9245,Portuguese,Journal article,"Costa,E.R.O.//Rizzi,N.E.//da Silva,E.D.//Maeda,S.//Lavaroni,O.J.
",2009,Floresta,39,1,1åé10ì˙,Brazil,Latin America & Caribbean,4,Brazil,Latin America & Caribbean,49 4,1
325,39,-18.932778,-46.989444,http://www.cbcn.org.br/simposio/2010/palestras/fava.pdf,http://www.cbcn.org.br/simposio/2010/palestras/fava.pdf,Portuguese,Journal article,"Dias,A.R.//de Lima,S.R.//de Lima,A.P.L.//Borges,L.F.A.",2010,Evolu??o e Conserva??o da Biodiversidade,1,1,,Brazil,Latin America & Caribbean,1,Brazil,Latin America & Caribbean,39 1,1
326,39,-18.932778,-46.989444,http://www.cbcn.org.br/simposio/2010/palestras/fava.pdf,http://www.cbcn.org.br/simposio/2010/palestras/fava.pdf,Portuguese,Journal article,"Dias,A.R.//de Lima,S.R.//de Lima,A.P.L.//Borges,L.F.A.",2010,Evolu??o e Conserva??o da Biodiversidade,1,1,,Brazil,Latin America & Caribbean,2,Brazil,Latin America & Caribbean,39 2,0
327,39,-18.932778,-46.989444,http://www.cbcn.org.br/simposio/2010/palestras/fava.pdf,http://www.cbcn.org.br/simposio/2010/palestras/fava.pdf,Portuguese,Journal article,"Dias,A.R.//de Lima,S.R.//de Lima,A.P.L.//Borges,L.F.A.",2010,Evolu??o e Conserva??o da Biodiversidade,1,1,,Brazil,Latin America & Caribbean,3,Brazil,Latin America & Caribbean,39 3,0
328,39,-18.932778,-46.989444,http://www.cbcn.org.br/simposio/2010/palestras/fava.pdf,http://www.cbcn.org.br/simposio/2010/palestras/fava.pdf,Portuguese,Journal article,"Dias,A.R.//de Lima,S.R.//de Lima,A.P.L.//Borges,L.F.A.",2010,Evolu??o e Conserva??o da Biodiversidade,1,1,,Brazil,Latin America & Caribbean,4,Brazil,Latin America & Caribbean,39 4,1
329,203,NA,NA,https://ri.conicet.gov.ar/handle/11336/7981,,Spanish,Journal article,"Fernando R. Barri / Melina Cufr?
",2014,Mastozoolog?a Neotropical,21,1,9åé16ì˙,Argentina,Latin America & Caribbean,1,Argentina,Latin America & Caribbean,203 1,1
330,203,NA,NA,https://ri.conicet.gov.ar/handle/11336/7981,,Spanish,Journal article,"Fernando R. Barri / Melina Cufr?
",2014,Mastozoolog?a Neotropical,21,1,9åé16ì˙,Argentina,Latin America & Caribbean,2,Argentina,Latin America & Caribbean,203 2,1
331,85,-15.621625,-47.652151,,,Portuguese,Journal article,"Fonseca, L.//Roitman,  I.//Jacobson, T.K.B.//Ogata, R.S. //Solari, R.A.F.//Ribeiro, R.J.C.",2017,FLORAM ? Revista Floresta e Ambiente,24,,e20160227,Brazil,Latin America & Caribbean,1,Brazil,Latin America & Caribbean,85 1,1
332,85,-15.621625,-47.652151,,,Portuguese,Journal article,"Fonseca, L.//Roitman,  I.//Jacobson, T.K.B.//Ogata, R.S. //Solari, R.A.F.//Ribeiro, R.J.C.",2017,FLORAM ? Revista Floresta e Ambiente,25,,e20160228,Brazil,Latin America & Caribbean,2,Brazil,Latin America & Caribbean,85 2,0
333,85,-15.621625,-47.652151,,,Portuguese,Journal article,"Fonseca, L.//Roitman,  I.//Jacobson, T.K.B.//Ogata, R.S. //Solari, R.A.F.//Ribeiro, R.J.C.",2017,FLORAM ? Revista Floresta e Ambiente,26,,e20160229,Brazil,Latin America & Caribbean,3,Brazil,Latin America & Caribbean,85 3,0
334,85,-15.621625,-47.652151,,,Portuguese,Journal article,"Fonseca, L.//Roitman,  I.//Jacobson, T.K.B.//Ogata, R.S. //Solari, R.A.F.//Ribeiro, R.J.C.",2017,FLORAM ? Revista Floresta e Ambiente,27,,e20160230,Brazil,Latin America & Caribbean,4,Brazil,Latin America & Caribbean,85 4,0
335,85,-15.621625,-47.652151,,,Portuguese,Journal article,"Fonseca, L.//Roitman,  I.//Jacobson, T.K.B.//Ogata, R.S. //Solari, R.A.F.//Ribeiro, R.J.C.",2017,FLORAM ? Revista Floresta e Ambiente,28,,e20160231,Brazil,Latin America & Caribbean,5,Brazil,Latin America & Caribbean,85 5,0
336,85,-15.621625,-47.652151,,,Portuguese,Journal article,"Fonseca, L.//Roitman,  I.//Jacobson, T.K.B.//Ogata, R.S. //Solari, R.A.F.//Ribeiro, R.J.C.",2017,FLORAM ? Revista Floresta e Ambiente,29,,e20160232,Brazil,Latin America & Caribbean,6,Brazil,Latin America & Caribbean,85 6,1
337,202,NA,NA,https://revistas.unicentro.br/index.php/ambiencia/article/view/2430,,Portuguese,Journal article,"Fontana,C.//Bundchen,M.",2015,Ambi?ncia,11,1,149-162,Brazil,Latin America & Caribbean,1,Brazil,Latin America & Caribbean,202 1,1
338,202,NA,NA,https://revistas.unicentro.br/index.php/ambiencia/article/view/2430,,Portuguese,Journal article,"Fontana,C.//Bundchen,M.",2015,Ambi?ncia,11,1,149-162,Brazil,Latin America & Caribbean,2,Brazil,Latin America & Caribbean,202 2,1
339,97,18.415448,-95.112401,http://www.revista.ib.unam.mx/index.php/bio/article/view/2476/1751,http://www.revista.ib.unam.mx/index.php/bio/article/view/2476/1751,Spanish,Journal article,Gallina S. // Gonz?lez-Romero A.,2018,Revista Mexicana de Biodiversidad,89,N4,1245-1254,Mexico,Latin America & Caribbean,1,Mexico,Latin America & Caribbean,97 1,1
340,97,18.415448,-95.112401,http://www.revista.ib.unam.mx/index.php/bio/article/view/2476/1752,http://www.revista.ib.unam.mx/index.php/bio/article/view/2476/1752,Spanish,Journal article,Gallina S. // Gonz?lez-Romero A.,2018,Revista Mexicana de Biodiversidad,90,N5,1245-1255,Mexico,Latin America & Caribbean,2,Mexico,Latin America & Caribbean,97 2,1
341,100,23.03583333,-49.89888889,https://revistas.ucr.ac.cr/index.php/rbt/article/view/5414/5160,https://revistas.ucr.ac.cr/index.php/rbt/article/view/5414/5160,Spanish,Journal article,Gallo P. H. // Dos-Reis N. R. // Andrade F. R. // Guion- de Almeida I.,2010,Revista de Biolog?a Tropical,54,4,1311-1322,Brazil,Latin America & Caribbean,1,Brazil,Latin America & Caribbean,100 1,1
342,100,23.03583333,-49.89888889,https://revistas.ucr.ac.cr/index.php/rbt/article/view/5414/5161,https://revistas.ucr.ac.cr/index.php/rbt/article/view/5414/5161,Spanish,Journal article,Gallo P. H. // Dos-Reis N. R. // Andrade F. R. // Guion- de Almeida I.,2010,Revista de Biolog?a Tropical,54,4,1311-1323,Brazil,Latin America & Caribbean,2,Brazil,Latin America & Caribbean,100 2,0
343,100,23.03583333,-49.89888889,https://revistas.ucr.ac.cr/index.php/rbt/article/view/5414/5162,https://revistas.ucr.ac.cr/index.php/rbt/article/view/5414/5162,Spanish,Journal article,Gallo P. H. // Dos-Reis N. R. // Andrade F. R. // Guion- de Almeida I.,2010,Revista de Biolog?a Tropical,54,4,1311-1324,Brazil,Latin America & Caribbean,3,Brazil,Latin America & Caribbean,100 3,1
344,11,-27.092776,-52.619053,https://periodicos.ufsc.br/index.php/biotemas/article/view/2175-7925.2009v22n2p45,https://periodicos.ufsc.br/index.php/biotemas/article/view/2175-7925.2009v22n2p45,Portuguese,Journal article,"Gatiboni,L.C.//Coimbra,J.L.M.//Wildner,L. do P.//Denardin,R.B.N.",2009,Biotemas,22,2,45-53,Brazil,Latin America & Caribbean,1,Brazil,Latin America & Caribbean,11 1,1
345,11,-27.092776,-52.619053,https://periodicos.ufsc.br/index.php/biotemas/article/view/2175-7925.2009v22n2p46,https://periodicos.ufsc.br/index.php/biotemas/article/view/2175-7925.2009v22n2p46,Portuguese,Journal article,"Gatiboni,L.C.//Coimbra,J.L.M.//Wildner,L. do P.//Denardin,R.B.N.",2009,Biotemas,22,2,45-54,Brazil,Latin America & Caribbean,2,Brazil,Latin America & Caribbean,11 2,0
346,11,-27.092776,-52.619053,https://periodicos.ufsc.br/index.php/biotemas/article/view/2175-7925.2009v22n2p47,https://periodicos.ufsc.br/index.php/biotemas/article/view/2175-7925.2009v22n2p47,Portuguese,Journal article,"Gatiboni,L.C.//Coimbra,J.L.M.//Wildner,L. do P.//Denardin,R.B.N.",2009,Biotemas,22,2,45-55,Brazil,Latin America & Caribbean,3,Brazil,Latin America & Caribbean,11 3,0
347,11,-27.092776,-52.619053,https://periodicos.ufsc.br/index.php/biotemas/article/view/2175-7925.2009v22n2p48,https://periodicos.ufsc.br/index.php/biotemas/article/view/2175-7925.2009v22n2p48,Portuguese,Journal article,"Gatiboni,L.C.//Coimbra,J.L.M.//Wildner,L. do P.//Denardin,R.B.N.",2009,Biotemas,22,2,45-56,Brazil,Latin America & Caribbean,4,Brazil,Latin America & Caribbean,11 4,1
348,52,-6.762525,-38.224935,https://periodicos.ufsc.br/index.php/biotemas/article/view/2175-7925.2013v26n4p11,https://periodicos.ufsc.br/index.php/biotemas/article/view/2175-7925.2013v26n4p11,Portuguese,Journal article,"Guedes,R.S.//Alves,E.U.//Santos-Moura,S.S.//Costa,E.G.//Melo,P.A.F.R.",2013,Biotemas,26,4,11åé22ì˙,Brazil,Latin America & Caribbean,1,Brazil,Latin America & Caribbean,52 1,1
349,52,-6.762525,-38.224935,https://periodicos.ufsc.br/index.php/biotemas/article/view/2175-7925.2013v26n4p12,https://periodicos.ufsc.br/index.php/biotemas/article/view/2175-7925.2013v26n4p12,Portuguese,Journal article,"Guedes,R.S.//Alves,E.U.//Santos-Moura,S.S.//Costa,E.G.//Melo,P.A.F.R.",2013,Biotemas,26,4,11åé22ì˙,Brazil,Latin America & Caribbean,2,Brazil,Latin America & Caribbean,52 2,0
350,52,-6.762525,-38.224935,https://periodicos.ufsc.br/index.php/biotemas/article/view/2175-7925.2013v26n4p13,https://periodicos.ufsc.br/index.php/biotemas/article/view/2175-7925.2013v26n4p13,Portuguese,Journal article,"Guedes,R.S.//Alves,E.U.//Santos-Moura,S.S.//Costa,E.G.//Melo,P.A.F.R.",2013,Biotemas,26,4,11åé22ì˙,Brazil,Latin America & Caribbean,3,Brazil,Latin America & Caribbean,52 3,0
351,52,-6.762525,-38.224935,https://periodicos.ufsc.br/index.php/biotemas/article/view/2175-7925.2013v26n4p14,https://periodicos.ufsc.br/index.php/biotemas/article/view/2175-7925.2013v26n4p14,Portuguese,Journal article,"Guedes,R.S.//Alves,E.U.//Santos-Moura,S.S.//Costa,E.G.//Melo,P.A.F.R.",2013,Biotemas,26,4,11åé22ì˙,Brazil,Latin America & Caribbean,4,Brazil,Latin America & Caribbean,52 4,0
352,52,-6.762525,-38.224935,https://periodicos.ufsc.br/index.php/biotemas/article/view/2175-7925.2013v26n4p15,https://periodicos.ufsc.br/index.php/biotemas/article/view/2175-7925.2013v26n4p15,Portuguese,Journal article,"Guedes,R.S.//Alves,E.U.//Santos-Moura,S.S.//Costa,E.G.//Melo,P.A.F.R.",2013,Biotemas,26,4,11åé22ì˙,Brazil,Latin America & Caribbean,5,Brazil,Latin America & Caribbean,52 5,1
353,8,-38.416104,-63.616666,https://www.researchgate.net/publication/308079252_Abundancia_poblacional_y_manejo_del_jabali_Sus_scrofa_una_revision_global_para_abordar_su_gestion_en_la_Argentina,https://www.researchgate.net/publication/308079252_Abundancia_poblacional_y_manejo_del_jabali_Sus_scrofa_una_revision_global_para_abordar_su_gestion_en_la_Argentina,Spanish,Review,Javier Sanguinetti / Hern?n Pastore,2016,Mastozoolog?a Neotropical,23,2,305-323,Argentina,Latin America & Caribbean,1,Argentina,Latin America & Caribbean,8 1,1
354,8,-38.416104,-63.616666,https://www.researchgate.net/publication/308079252_Abundancia_poblacional_y_manejo_del_jabali_Sus_scrofa_una_revision_global_para_abordar_su_gestion_en_la_Argentina,https://www.researchgate.net/publication/308079252_Abundancia_poblacional_y_manejo_del_jabali_Sus_scrofa_una_revision_global_para_abordar_su_gestion_en_la_Argentina,Spanish,Review,Javier Sanguinetti / Hern?n Pastore,2016,Mastozoolog?a Neotropical,23,2,305-324,Argentina,Latin America & Caribbean,2,Argentina,Latin America & Caribbean,8 2,1
355,204,NA,NA,http://ojs.huitzil.net/index.php/huitzil/article/view/59/56,,Spanish,Journal article,Lu?vano-Esparza J. // Delgadillo-V?squez A. M. // Montes-Ontiveros O.?,2015,Huitzil,16,N1,09? ?-? ? 15,Mexico,Latin America & Caribbean,1,Mexico,Latin America & Caribbean,204 1,1
356,204,NA,NA,http://ojs.huitzil.net/index.php/huitzil/article/view/59/56,,Spanish,Journal article,Lu?vano-Esparza J. // Delgadillo-V?squez A. M. // Montes-Ontiveros O.?,2015,Huitzil,16,N1,09? ?-? ? 15,Mexico,Latin America & Caribbean,2,Mexico,Latin America & Caribbean,204 2,0
357,204,NA,NA,http://ojs.huitzil.net/index.php/huitzil/article/view/59/56,,Spanish,Journal article,Lu?vano-Esparza J. // Delgadillo-V?squez A. M. // Montes-Ontiveros O.?,2015,Huitzil,16,N1,09? ?-? ? 15,Mexico,Latin America & Caribbean,3,Mexico,Latin America & Caribbean,204 3,1
358,200,NA,NA,http://revistas.ufpr.br/floresta/article/view/21176/13969,,Portuguese,Journal article,"Mendes,M.M. de S.//de Oliveira,M.E.",2011,Floresta,41,1,19-26,Brazil,Latin America & Caribbean,1,Brazil,Latin America & Caribbean,200 1,1
359,200,NA,NA,http://revistas.ufpr.br/floresta/article/view/21176/13969,,Portuguese,Journal article,"Mendes,M.M. de S.//de Oliveira,M.E.",2011,Floresta,41,1,19-26,Brazil,Latin America & Caribbean,2,Brazil,Latin America & Caribbean,200 2,1
360,57,19.504511,-96.615783,https://cienciasforestales.inifap.gob.mx/editorial/index.php/forestales/article/view/572/1160,https://cienciasforestales.inifap.gob.mx/editorial/index.php/forestales/article/view/572/1160,Spanish,Journal article,Moreno-Casasola P. // Infante-Mata D. //?Madero-Vega C.,2011,Revista mexicana de ciencias forestales,2,n6,19-36,Mexico,Latin America & Caribbean,1,Mexico,Latin America & Caribbean,57 1,1
361,57,19.504511,-96.615783,https://cienciasforestales.inifap.gob.mx/editorial/index.php/forestales/article/view/572/1161,https://cienciasforestales.inifap.gob.mx/editorial/index.php/forestales/article/view/572/1161,Spanish,Journal article,Moreno-Casasola P. // Infante-Mata D. //?Madero-Vega C.,2011,Revista mexicana de ciencias forestales,3,n7,19-37,Mexico,Latin America & Caribbean,2,Mexico,Latin America & Caribbean,57 2,0
362,57,19.504511,-96.615783,https://cienciasforestales.inifap.gob.mx/editorial/index.php/forestales/article/view/572/1162,https://cienciasforestales.inifap.gob.mx/editorial/index.php/forestales/article/view/572/1162,Spanish,Journal article,Moreno-Casasola P. // Infante-Mata D. //?Madero-Vega C.,2011,Revista mexicana de ciencias forestales,4,n8,19-38,Mexico,Latin America & Caribbean,3,Mexico,Latin America & Caribbean,57 3,1
363,12,17.887207,-95.138674,http://myb.ojs.inecol.mx/index.php/myb/article/view/1169/1349,http://myb.ojs.inecol.mx/index.php/myb/article/view/1169/1349,Spanish,Journal article,Negreros-Castillo P. // Apodaca-Martinez M. //?Mize C. W.,2010,Madera y Bosques,16,N2,7? ?-? 18,Mexico,Latin America & Caribbean,1,Mexico,Latin America & Caribbean,12 1,1
364,12,17.887207,-95.138674,http://myb.ojs.inecol.mx/index.php/myb/article/view/1169/1350,http://myb.ojs.inecol.mx/index.php/myb/article/view/1169/1350,Spanish,Journal article,Negreros-Castillo P. // Apodaca-Martinez M. //?Mize C. W.,2010,Madera y Bosques,17,N3,7? ?-? 19,Mexico,Latin America & Caribbean,2,Mexico,Latin America & Caribbean,12 2,0
365,12,17.887207,-95.138674,http://myb.ojs.inecol.mx/index.php/myb/article/view/1169/1351,http://myb.ojs.inecol.mx/index.php/myb/article/view/1169/1351,Spanish,Journal article,Negreros-Castillo P. // Apodaca-Martinez M. //?Mize C. W.,2010,Madera y Bosques,18,N4,7? ?-? 20,Mexico,Latin America & Caribbean,3,USA,North America,12 3,1
366,94,-21.748178,-43.348178,http://revistas.ufpr.br/floresta/article/view/34533,http://revistas.ufpr.br/floresta/article/view/34533,Portuguese,Journal article,"Paiva,R.V.E.//Ribeiro,J.H.C.//Carvalho,F.A.",2015,Floresta,45,3,535-544,Brazil,Latin America & Caribbean,1,Brazil,Latin America & Caribbean,94 1,1
367,94,-21.748178,-43.348178,http://revistas.ufpr.br/floresta/article/view/34534,http://revistas.ufpr.br/floresta/article/view/34534,Portuguese,Journal article,"Paiva,R.V.E.//Ribeiro,J.H.C.//Carvalho,F.A.",2015,Floresta,45,3,535-545,Brazil,Latin America & Caribbean,2,Brazil,Latin America & Caribbean,94 2,0
368,94,-21.748178,-43.348178,http://revistas.ufpr.br/floresta/article/view/34535,http://revistas.ufpr.br/floresta/article/view/34535,Portuguese,Journal article,"Paiva,R.V.E.//Ribeiro,J.H.C.//Carvalho,F.A.",2015,Floresta,45,3,535-546,Brazil,Latin America & Caribbean,3,Brazil,Latin America & Caribbean,94 3,1
369,32,20.204033,-98.575428,https://cienciasforestales.inifap.gob.mx/index.php/forestales/article/view/100/166,https://cienciasforestales.inifap.gob.mx/index.php/forestales/article/view/100/166,Spanish,Journal article,Palacios-Romero A. // Rodr?guez-Laguna R. // Prieto-Garc?a F. // Meza-Rangel J. // Razo-Z?rate R. //?Hern?ndez-Flores M. L.?,2015,Revista mexicana de ciencias forestales,6,32,"83-92
",Mexico,Latin America & Caribbean,1,Mexico,Latin America & Caribbean,32 1,1
370,32,20.204033,-98.575428,https://cienciasforestales.inifap.gob.mx/index.php/forestales/article/view/100/167,https://cienciasforestales.inifap.gob.mx/index.php/forestales/article/view/100/167,Spanish,Journal article,Palacios-Romero A. // Rodr?guez-Laguna R. // Prieto-Garc?a F. // Meza-Rangel J. // Razo-Z?rate R. //?Hern?ndez-Flores M. L.?,2015,Revista mexicana de ciencias forestales,6,32,"83-92
",Mexico,Latin America & Caribbean,2,Mexico,Latin America & Caribbean,32 2,0
371,32,20.204033,-98.575428,https://cienciasforestales.inifap.gob.mx/index.php/forestales/article/view/100/168,https://cienciasforestales.inifap.gob.mx/index.php/forestales/article/view/100/168,Spanish,Journal article,Palacios-Romero A. // Rodr?guez-Laguna R. // Prieto-Garc?a F. // Meza-Rangel J. // Razo-Z?rate R. //?Hern?ndez-Flores M. L.?,2015,Revista mexicana de ciencias forestales,6,32,"83-92
",Mexico,Latin America & Caribbean,3,Mexico,Latin America & Caribbean,32 3,0
372,32,20.204033,-98.575428,https://cienciasforestales.inifap.gob.mx/index.php/forestales/article/view/100/169,https://cienciasforestales.inifap.gob.mx/index.php/forestales/article/view/100/169,Spanish,Journal article,Palacios-Romero A. // Rodr?guez-Laguna R. // Prieto-Garc?a F. // Meza-Rangel J. // Razo-Z?rate R. //?Hern?ndez-Flores M. L.?,2015,Revista mexicana de ciencias forestales,6,32,"83-92
",Mexico,Latin America & Caribbean,4,Mexico,Latin America & Caribbean,32 4,0
373,32,20.204033,-98.575428,https://cienciasforestales.inifap.gob.mx/index.php/forestales/article/view/100/170,https://cienciasforestales.inifap.gob.mx/index.php/forestales/article/view/100/170,Spanish,Journal article,Palacios-Romero A. // Rodr?guez-Laguna R. // Prieto-Garc?a F. // Meza-Rangel J. // Razo-Z?rate R. //?Hern?ndez-Flores M. L.?,2015,Revista mexicana de ciencias forestales,6,32,"83-92
",Mexico,Latin America & Caribbean,5,Mexico,Latin America & Caribbean,32 5,0
374,32,20.204033,-98.575428,https://cienciasforestales.inifap.gob.mx/index.php/forestales/article/view/100/171,https://cienciasforestales.inifap.gob.mx/index.php/forestales/article/view/100/171,Spanish,Journal article,Palacios-Romero A. // Rodr?guez-Laguna R. // Prieto-Garc?a F. // Meza-Rangel J. // Razo-Z?rate R. //?Hern?ndez-Flores M. L.?,2015,Revista mexicana de ciencias forestales,6,32,"83-92
",Mexico,Latin America & Caribbean,6,Mexico,Latin America & Caribbean,32 6,1
375,40,-36.837751,-73.041588,http://rchn.biologiachile.cl/pdfs/2010/3/Garcia_et_al_2010.pdf,http://rchn.biologiachile.cl/pdfs/2010/3/Garcia_et_al_2010.pdf,Spanish,Journal article,RAFAEL A. GARCiA //ANiBAL PAUCHARD //LOHENGRIN A. CAVIERES //EDUARDO PE?A //MARiA F. RODRiGUEZ,2010,Revista Chilena de Historia Natural,83,,443-452,Chile,Latin America & Caribbean,1,Chile,Latin America & Caribbean,40 1,1
376,40,-36.837751,-73.041588,http://rchn.biologiachile.cl/pdfs/2010/3/Garcia_et_al_2010.pdf,http://rchn.biologiachile.cl/pdfs/2010/3/Garcia_et_al_2010.pdf,Spanish,Journal article,RAFAEL A. GARCiA //ANiBAL PAUCHARD //LOHENGRIN A. CAVIERES //EDUARDO PE?A //MARiA F. RODRiGUEZ,2010,Revista Chilena de Historia Natural,84,,443-453,Chile,Latin America & Caribbean,2,Chile,Latin America & Caribbean,40 2,0
377,40,-36.837751,-73.041588,http://rchn.biologiachile.cl/pdfs/2010/3/Garcia_et_al_2010.pdf,http://rchn.biologiachile.cl/pdfs/2010/3/Garcia_et_al_2010.pdf,Spanish,Journal article,RAFAEL A. GARCiA //ANiBAL PAUCHARD //LOHENGRIN A. CAVIERES //EDUARDO PE?A //MARiA F. RODRiGUEZ,2010,Revista Chilena de Historia Natural,85,,443-454,Chile,Latin America & Caribbean,3,Chile,Latin America & Caribbean,40 3,0
378,40,-36.837751,-73.041588,http://rchn.biologiachile.cl/pdfs/2010/3/Garcia_et_al_2010.pdf,http://rchn.biologiachile.cl/pdfs/2010/3/Garcia_et_al_2010.pdf,Spanish,Journal article,RAFAEL A. GARCiA //ANiBAL PAUCHARD //LOHENGRIN A. CAVIERES //EDUARDO PE?A //MARiA F. RODRiGUEZ,2010,Revista Chilena de Historia Natural,86,,443-455,Chile,Latin America & Caribbean,4,Chile,Latin America & Caribbean,40 4,0
379,40,-36.837751,-73.041588,http://rchn.biologiachile.cl/pdfs/2010/3/Garcia_et_al_2010.pdf,http://rchn.biologiachile.cl/pdfs/2010/3/Garcia_et_al_2010.pdf,Spanish,Journal article,RAFAEL A. GARCiA //ANiBAL PAUCHARD //LOHENGRIN A. CAVIERES //EDUARDO PE?A //MARiA F. RODRiGUEZ,2010,Revista Chilena de Historia Natural,87,,443-456,Chile,Latin America & Caribbean,5,Chile,Latin America & Caribbean,40 5,1
380,201,NA,NA,http://revistas.ufpr.br/floresta/article/view/41973,,Portuguese,Journal article,"Scheer,M.B.//Carneiro,C.//Bressan,O.A.//dos Santos,K.G.",2017,Floresta,47,3,279-287,Brazil,Latin America & Caribbean,1,Brazil,Latin America & Caribbean,201 1,1
381,201,NA,NA,http://revistas.ufpr.br/floresta/article/view/41973,,Portuguese,Journal article,"Scheer,M.B.//Carneiro,C.//Bressan,O.A.//dos Santos,K.G.",2017,Floresta,47,3,279-287,Brazil,Latin America & Caribbean,2,Brazil,Latin America & Caribbean,201 2,0
382,201,NA,NA,http://revistas.ufpr.br/floresta/article/view/41973,,Portuguese,Journal article,"Scheer,M.B.//Carneiro,C.//Bressan,O.A.//dos Santos,K.G.",2017,Floresta,47,3,279-287,Brazil,Latin America & Caribbean,3,Brazil,Latin America & Caribbean,201 3,0
383,201,NA,NA,http://revistas.ufpr.br/floresta/article/view/41973,,Portuguese,Journal article,"Scheer,M.B.//Carneiro,C.//Bressan,O.A.//dos Santos,K.G.",2017,Floresta,47,3,279-287,Brazil,Latin America & Caribbean,4,Brazil,Latin America & Caribbean,201 4,1
